PaymentID,CustomerID,PaymentDate,AmountPaid
PAY007549,C057,22-07-2025,1100
PAY007550,C062,22-07-2025,1100
PAY007551,C005,23-07-2025,11800
PAY007552,C008,23-07-2025,600
PAY007553,C017,23-07-2025,7900
PAY007554,C026,23-07-2025,5100
PAY007555,C030,23-07-2025,10000
PAY007556,C035,23-07-2025,400
PAY005430,c010,30-12-2024,3000
PAY007557,C040,23-07-2025,10200
PAY007558,C046,23-07-2025,13100
PAY007559,C058,23-07-2025,9800
PAY007560,C059,23-07-2025,6900
PAY007561,C001,24-07-2025,5400
PAY007562,C002,24-07-2025,2000
PAY007563,C004,24-07-2025,12800
PAY007564,C015,24-07-2025,13100
PAY007565,C021,24-07-2025,500
PAY007566,C023,24-07-2025,9100
PAY007567,C027,24-07-2025,12200
PAY007568,C041,24-07-2025,6300
PAY007569,C065,24-07-2025,10900
PAY007570,C001,25-07-2025,12800
PAY007571,C005,25-07-2025,10600
PAY007572,C006,25-07-2025,9300
PAY007573,C008,25-07-2025,10800
PAY007574,C013,25-07-2025,2500
PAY007575,C014,25-07-2025,12400
PAY007576,C016,25-07-2025,5200
PAY007577,C025,25-07-2025,9400
PAY007578,C032,25-07-2025,11000
PAY007579,C055,25-07-2025,6600
PAY007580,C005,26-07-2025,4800
PAY007581,C009,26-07-2025,6500
PAY007582,C014,26-07-2025,5900
PAY007583,C015,26-07-2025,5000
PAY007584,C022,26-07-2025,1500
PAY007585,C025,26-07-2025,4200
PAY007586,C032,26-07-2025,5000
PAY007587,C047,26-07-2025,10100
PAY007588,C052,26-07-2025,9700
PAY007589,C004,27-07-2025,11100
PAY007590,C007,27-07-2025,13000
PAY007591,C008,27-07-2025,7500
PAY007592,C009,27-07-2025,6100
PAY007593,C010,27-07-2025,9800
PAY007594,C011,27-07-2025,2400
PAY007595,C012,27-07-2025,8900
PAY007596,C019,27-07-2025,10900
PAY007597,C021,27-07-2025,9300
PAY007598,C024,27-07-2025,2000
PAY007599,C028,27-07-2025,11800
PAY007600,C042,27-07-2025,2300
PAY007601,C003,28-07-2025,3400
PAY007602,C004,28-07-2025,6500
PAY007603,C006,28-07-2025,11900
PAY007604,C007,28-07-2025,5400
PAY007605,C028,28-07-2025,13400
PAY007606,C047,28-07-2025,4300
PAY007607,C052,28-07-2025,7900
PAY007608,C055,28-07-2025,2600
PAY007609,C005,29-07-2025,1000
PAY007610,C012,29-07-2025,6800
PAY007611,C015,29-07-2025,4200
PAY007612,C020,29-07-2025,4700
PAY007613,C022,29-07-2025,11200
PAY007614,C031,29-07-2025,3600
PAY007615,C033,29-07-2025,4700
PAY007616,C034,29-07-2025,4800
PAY007617,C054,29-07-2025,11800
PAY007618,C001,30-07-2025,10800
PAY007619,C005,30-07-2025,3300
PAY007620,C008,30-07-2025,3500
PAY007621,C009,30-07-2025,13400
PAY007622,C018,30-07-2025,4600
PAY007623,C023,30-07-2025,1400
PAY007624,C029,30-07-2025,4300
PAY007625,C034,30-07-2025,10400
PAY007626,C054,30-07-2025,10700
PAY007627,C002,31-07-2025,13900
PAY007628,C006,31-07-2025,5500
PAY007629,C006,31-07-2025,13900
PAY007630,C009,31-07-2025,9700
PAY007631,C013,31-07-2025,4600
PAY007632,C014,31-07-2025,14000
PAY007633,C016,31-07-2025,10000
PAY007634,C020,31-07-2025,2700
PAY007635,C023,31-07-2025,13200
PAY007636,C033,31-07-2025,7100
PAY007637,C001,01-08-2025,9800
PAY004157,C010,27-08-2024,-5700
PAY007638,C004,01-08-2025,4700
PAY007639,C008,01-08-2025,7300
PAY007640,C010,01-08-2025,700
PAY007641,C012,01-08-2025,10200
PAY007642,C035,01-08-2025,7400
PAY007643,C036,01-08-2025,1800
PAY007644,C051,01-08-2025,3900
PAY007645,C005,02-08-2025,6000
PAY007646,C007,02-08-2025,11200
PAY007647,C009,02-08-2025,11400
PAY007648,C012,02-08-2025,9400
PAY007649,C016,02-08-2025,4200
PAY007650,C017,02-08-2025,2900
PAY007651,C027,02-08-2025,2500
PAY007652,C035,02-08-2025,6400
PAY007653,C036,02-08-2025,7200
PAY007654,C049,02-08-2025,13200
PAY007655,C064,02-08-2025,6700
PAY007656,C003,03-08-2025,2400
PAY007657,C005,03-08-2025,10400
PAY007658,C006,03-08-2025,1500
PAY007659,C022,03-08-2025,10400
PAY007660,C030,03-08-2025,10600
PAY008733,C035,25-11-2025,6200
PAY007661,C051,03-08-2025,12800
PAY007662,C001,04-08-2025,10700
PAY007663,C006,04-08-2025,2300
PAY007664,C011,04-08-2025,5400
PAY007665,C012,04-08-2025,2700
PAY007666,C021,04-08-2025,1400
PAY007667,C025,04-08-2025,11000
PAY007668,C026,04-08-2025,14000
PAY007669,C027,04-08-2025,10100
PAY007670,C028,04-08-2025,7300
PAY005457,,01-01-2025,12400
PAY007671,C037,04-08-2025,6300
PAY007672,C040,04-08-2025,4300
PAY007673,C046,04-08-2025,7700
PAY007674,C049,04-08-2025,7200
PAY007675,C050,04-08-2025,13500
PAY007676,C009,05-08-2025,1900
PAY007677,C009,05-08-2025,12500
PAY007678,C013,05-08-2025,7800
PAY007679,C024,05-08-2025,6300
PAY007680,C028,05-08-2025,13200
PAY007681,C039,05-08-2025,8200
PAY007682,C044,05-08-2025,3800
PAY007683,C060,05-08-2025,6400
PAY007684,C064,05-08-2025,1800
PAY007685,C005,06-08-2025,3200
PAY007686,C011,06-08-2025,12200
PAY007687,C015,06-08-2025,13800
PAY007688,C032,06-08-2025,3500
PAY007689,C041,06-08-2025,6500
PAY007690,C046,06-08-2025,2500
PAY007691,C057,06-08-2025,9000
PAY007692,C001,07-08-2025,1000
PAY007693,C007,07-08-2025,11700
PAY007694,C010,07-08-2025,900
PAY007695,C012,07-08-2025,1400
PAY007696,C026,07-08-2025,10000
PAY007697,C029,07-08-2025,13000
PAY007698,C031,07-08-2025,7900
PAY007699,C038,07-08-2025,1800
PAY007700,C039,07-08-2025,8400
PAY007701,C043,07-08-2025,4800
PAY007702,C056,07-08-2025,6600
PAY007703,C002,08-08-2025,8700
PAY007704,C004,08-08-2025,9900
PAY007705,C006,08-08-2025,6200
PAY007706,C009,08-08-2025,1600
PAY007707,C010,08-08-2025,8700
PAY007708,C013,08-08-2025,13400
PAY007709,C014,08-08-2025,6000
PAY007710,C016,08-08-2025,5800
PAY007711,C018,08-08-2025,3400
PAY007712,C019,08-08-2025,9600
PAY007713,C023,08-08-2025,1000
PAY007714,C038,08-08-2025,11400
PAY007715,C042,08-08-2025,3400
PAY007716,C059,08-08-2025,6400
PAY007717,C007,09-08-2025,7000
PAY007718,C008,09-08-2025,13400
PAY007719,C010,09-08-2025,7700
PAY007720,C011,09-08-2025,5400
PAY007364,C060,,9900
PAY007721,C032,09-08-2025,12800
PAY007722,C034,09-08-2025,4000
PAY007723,C035,09-08-2025,900
PAY007724,C047,09-08-2025,4200
PAY007725,C057,09-08-2025,600
PAY007726,C058,09-08-2025,5000
PAY007727,C002,10-08-2025,8700
PAY007728,C003,10-08-2025,8300
PAY007729,C008,10-08-2025,9000
PAY007730,C012,10-08-2025,3800
PAY007731,C014,10-08-2025,12300
PAY007732,C018,10-08-2025,4400
PAY007733,C020,10-08-2025,12200
PAY007734,C033,10-08-2025,6000
PAY007735,C035,10-08-2025,8700
PAY007736,C047,10-08-2025,9600
PAY004501,C034,30-09-2024,
PAY007737,C056,10-08-2025,11700
PAY007738,C002,11-08-2025,5600
PAY007739,C006,11-08-2025,5000
PAY007740,C007,11-08-2025,3100
PAY007741,C009,11-08-2025,4700
PAY007742,C019,11-08-2025,9500
PAY007743,C027,11-08-2025,5100
PAY007744,C030,11-08-2025,600
PAY007745,C062,11-08-2025,500
PAY007746,C003,12-08-2025,12500
PAY007747,C005,12-08-2025,12100
PAY007748,C011,12-08-2025,1600
PAY007749,C012,12-08-2025,7400
PAY007750,C015,12-08-2025,8100
PAY007751,C017,12-08-2025,5300
PAY007752,C025,12-08-2025,7300
PAY007753,C026,12-08-2025,1500
PAY007754,C030,12-08-2025,7700
PAY007755,C034,12-08-2025,5000
PAY007756,C055,12-08-2025,12900
PAY007757,C005,13-08-2025,8600
PAY007758,C006,13-08-2025,12600
PAY007759,C011,13-08-2025,12300
PAY007760,C012,13-08-2025,1500
PAY007761,C013,13-08-2025,13900
PAY007762,C020,13-08-2025,9500
PAY007763,C052,13-08-2025,5400
PAY007764,C061,13-08-2025,13800
PAY007765,C004,14-08-2025,5700
PAY007766,C006,14-08-2025,8300
PAY007767,C009,14-08-2025,11700
PAY007768,C010,14-08-2025,6800
PAY007769,C011,14-08-2025,13200
PAY007770,C012,14-08-2025,6300
PAY007771,C014,14-08-2025,11300
PAY007772,C028,14-08-2025,3600
PAY007773,C032,14-08-2025,13300
PAY007774,C063,14-08-2025,13800
PAY007775,C001,15-08-2025,6300
PAY007776,C002,15-08-2025,12600
PAY007777,C003,15-08-2025,5400
PAY007778,C004,15-08-2025,7100
PAY000221,C002,21-05-2023,7300
PAY007779,C007,15-08-2025,13000
PAY007780,C008,15-08-2025,5100
PAY007781,C015,15-08-2025,400
PAY007782,C017,15-08-2025,1000
PAY007783,C022,15-08-2025,3500
PAY007784,C029,15-08-2025,11300
PAY007785,C032,15-08-2025,10200
PAY007786,C005,16-08-2025,10800
PAY007787,C006,16-08-2025,5300
PAY007788,C012,16-08-2025,6600
PAY007789,C014,16-08-2025,11100
PAY007790,C019,16-08-2025,9500
PAY007791,C021,16-08-2025,1600
PAY008144,C001,21-09-2025,-17900
PAY007792,C024,16-08-2025,13200
PAY007793,C002,17-08-2025,6300
PAY007794,C004,17-08-2025,8300
PAY007795,C008,17-08-2025,6700
PAY005619,C017,16-01-2025,10800
PAY007796,C009,17-08-2025,700
PAY007797,C015,17-08-2025,2300
PAY007798,C016,17-08-2025,4200
PAY007799,C018,17-08-2025,2200
PAY007800,C029,17-08-2025,8500
PAY007801,C040,17-08-2025,7400
PAY007802,C060,17-08-2025,4400
PAY007803,C063,17-08-2025,11400
PAY007804,C003,18-08-2025,6300
PAY007805,C008,18-08-2025,13000
PAY007806,C012,18-08-2025,13600
PAY007807,C015,18-08-2025,7600
PAY-08689,C012,20-11-2025,9100
PAY007808,C021,18-08-2025,5700
PAY007809,C033,18-08-2025,10500
PAY007395,C026  ,06-07-2025,13000
PAY007810,C034,18-08-2025,600
PAY007811,C049,18-08-2025,8400
PAY007812,C054,18-08-2025,4200
PAY007813,C057,18-08-2025,6600
PAY007814,C002,19-08-2025,13600
PAY007815,C009,19-08-2025,3200
PAY007816,C011,19-08-2025,900
PAY007817,C013,19-08-2025,6500
PAY007818,C019,19-08-2025,9700
PAY007819,C020,19-08-2025,700
PAY007820,C031,19-08-2025,1800
PAY007821,C035,19-08-2025,12400
PAY007822,C036,19-08-2025,500
PAY007823,C054,19-08-2025,13200
PAY007824,C060,19-08-2025,9400
PAY004882,CU017,07-11-2024,3900
PAY007825,C005,20-08-2025,11700
PAY007826,C006,20-08-2025,4600
PAY007827,C012,20-08-2025,400
PAY007828,C013,20-08-2025,4700
PAY006740,C046,03-05-2025,-3800
PAY007829,C015,20-08-2025,2300
PAY007830,C018,20-08-2025,900
PAY007831,C023,20-08-2025,11600
PAY007832,C049,20-08-2025,7200
PAY007833,C051,20-08-2025,11600
PAY007834,C002,21-08-2025,700
PAY007835,C003,21-08-2025,6300
PAY007836,C010,21-08-2025,1400
PAY007837,C011,21-08-2025,5600
PAY002319,C009,21-02-2024,10300
PAY007838,C014,21-08-2025,2600
PAY007839,C026,21-08-2025,9000
PAY007840,C031,21-08-2025,5000
PAY007841,C036,21-08-2025,4100
PAY007842,C038,21-08-2025,4000
PAY007843,C041,21-08-2025,7800
PAY007844,C057,21-08-2025,13300
PAY007845,C002,22-08-2025,1900
PAY007846,C004,22-08-2025,10000
PAY007847,C006,22-08-2025,12400
PAY007848,C007,22-08-2025,9500
PAY007849,C008,22-08-2025,4000
PAY007850,C012,22-08-2025,9300
PAY007851,C017,22-08-2025,6100
PAY007852,C025,22-08-2025,8000
PAY007853,C028,22-08-2025,3400
PAY007854,C030,22-08-2025,13300
PAY007855,C032,22-08-2025,10700
PAY004095,,20-08-2024,6400
PAY007856,C041,22-08-2025,400
PAY007857,C001,23-08-2025,11600
PAY007858,C002,23-08-2025,13200
PAY007859,C022,23-08-2025,5800
PAY007860,C023,23-08-2025,13300
PAY007861,C027,23-08-2025,4200
PAY007862,C029,23-08-2025,4300
PAY007863,C037,23-08-2025,12500
PAY007864,C038,23-08-2025,7000
PAY007865,C042,23-08-2025,1400
PAY007866,C044,23-08-2025,11200
PAY007867,C056,23-08-2025,7400
PAY007868,C059,23-08-2025,4700
PAY007869,C004,24-08-2025,7500
PAY007870,C006,24-08-2025,8100
PAY006729,C009,,13400
PAY007871,C017,24-08-2025,7400
PAY007872,C022,24-08-2025,10700
PAY007873,C025,24-08-2025,1400
PAY007874,C026,24-08-2025,10200
PAY007875,C028,24-08-2025,11700
PAY007876,C032,24-08-2025,7700
PAY007877,C046,24-08-2025,1400
PAY007878,C058,24-08-2025,9600
PAY007879,C009,25-08-2025,8000
PAY007880,C015,25-08-2025,12400
PAY007881,C018,25-08-2025,10700
PAY007882,C019,25-08-2025,8000
PAY007883,C021,25-08-2025,500
PAY007884,C027,25-08-2025,5900
PAY007885,C030,25-08-2025,12900
PAY007886,C037,25-08-2025,4300
PAY004841,C013,02-11-2024,
PAY007887,C043,25-08-2025,9500
PAY007888,C047,25-08-2025,5100
PAY007889,C006,26-08-2025,1900
PAY007890,C009,26-08-2025,9500
PAY007891,C011,26-08-2025,10400
PAY007892,C012,26-08-2025,700
PAY007893,C014,26-08-2025,11600
PAY007894,C016,26-08-2025,4200
PAY007895,C024,26-08-2025,2900
PAY007896,C033,26-08-2025,6500
PAY007897,C042,26-08-2025,7900
PAY007898,C058,26-08-2025,8600
PAY007899,C059,26-08-2025,12400
PAY007900,C064,26-08-2025,5600
PAY007901,C065,26-08-2025,3700
PAY004325,C025,12-09-2024,2000
PAY007902,C002,27-08-2025,8600
PAY007903,C003,27-08-2025,9900
PAY007904,C004,27-08-2025,13000
PAY007905,C005,27-08-2025,10500
PAY007906,C007,27-08-2025,2300
PAY007907,C013,27-08-2025,7200
PAY007908,C020,27-08-2025,6700
PAY007909,C021,27-08-2025,13300
PAY007910,C033,27-08-2025,13900
PAY007911,C034,27-08-2025,700
PAY007912,C035,27-08-2025,5900
PAY007913,C064,27-08-2025,600
PAY007914,C006,28-08-2025,7700
PAY007915,C007,28-08-2025,12500
PAY007916,C023,28-08-2025,5100
PAY007917,C024,28-08-2025,600
PAY007918,C031,28-08-2025,5000
PAY007919,C047,28-08-2025,4700
PAY000460,C005,02-07-2023,13600
PAY007920,C001,29-08-2025,8500
PAY007921,C002,29-08-2025,9900
PAY007922,C010,29-08-2025,6800
PAY007923,C011,29-08-2025,7900
PAY007924,C014,29-08-2025,6900
PAY007925,C016,29-08-2025,11600
PAY007926,C031,29-08-2025,7400
PAY007927,C055,29-08-2025,6600
PAY007928,C001,30-08-2025,12400
PAY007929,C004,30-08-2025,7200
PAY007930,C005,30-08-2025,6600
PAY001209,C004,"October 18, 2023",11700
PAY007931,C008,30-08-2025,3700
PAY007932,C009,30-08-2025,7400
PAY007933,C013,30-08-2025,3800
PAY007934,C020,30-08-2025,10000
PAY007935,C034,30-08-2025,1900
PAY007936,C055,30-08-2025,7900
PAY007937,C002,31-08-2025,6600
PAY007938,C012,31-08-2025,4700
PAY007939,C027,31-08-2025,500
PAY007940,C028,31-08-2025,9800
PAY007941,C030,31-08-2025,8200
PAY007942,C052,31-08-2025,13500
PAY007943,C005,01-09-2025,4700
PAY007944,C006,01-09-2025,7700
PAY007945,C008,01-09-2025,8900
PAY007946,C009,01-09-2025,10000
PAY007947,C010,01-09-2025,10800
PAY007948,C013,01-09-2025,10300
PAY007949,C015,01-09-2025,10900
PAY007950,C017,01-09-2025,3900
PAY007951,C022,01-09-2025,11700
PAY007952,C026,01-09-2025,4600
PAY007953,C036,01-09-2025,800
PAY007954,C002,02-09-2025,3100
PAY007955,C004,02-09-2025,10900
PAY007956,C004,02-09-2025,5200
Pay007119,C001,09-06-2025,8800
PAY007957,C013,02-09-2025,10600
PAY007958,C014,02-09-2025,2800
PAY007959,C027,02-09-2025,10300
PAY001512,  C030,25-11-2023,1700
PAY007960,C028,02-09-2025,8000
PAY007961,C036,02-09-2025,1900
PAY007962,C040,02-09-2025,1200
PAY007963,C005,03-09-2025,13600
PAY007964,C007,03-09-2025,7400
PAY007965,C011,03-09-2025,2200
PAY007966,C012,03-09-2025,3300
PAY007967,C016,03-09-2025,5800
PAY007968,C025,03-09-2025,1900
PAY007969,C029,03-09-2025,13700
PAY007970,C032,03-09-2025,7800
PAY007971,C001,04-09-2025,6700
PAY007972,C003,04-09-2025,3900
PAY007973,C009,04-09-2025,2900
PAY007974,C010,04-09-2025,13000
PAY007975,C010,04-09-2025,6100
PAY007976,C011,04-09-2025,4300
PAY007977,C012,04-09-2025,6300
PAY007978,C018,04-09-2025,1400
PAY007979,C021,04-09-2025,10100
PAY007980,C025,04-09-2025,800
PAY007981,C034,04-09-2025,10000
PAY007982,C038,04-09-2025,3700
PAY007983,C040,04-09-2025,800
PAY007984,C041,04-09-2025,5500
PAY007985,C042,04-09-2025,10700
PAY007986,C054,04-09-2025,900
PAY007987,C060,04-09-2025,13700
PAY007988,C001,05-09-2025,4000
PAY007989,C002,05-09-2025,8500
PAY007990,C003,05-09-2025,11200
PAY007991,C007,05-09-2025,7900
PAY007992,C010,05-09-2025,11800
PAY007993,C011,05-09-2025,13800
PAY007994,C012,05-09-2025,1000
PAY007995,C024,05-09-2025,10800
PAY007996,C037,05-09-2025,2800
PAY007997,C046,05-09-2025,6300
PAY007998,C057,05-09-2025,3000
PAY007999,C005,06-09-2025,7300
PAY008000,C006,06-09-2025,8300
PAY008001,C008,06-09-2025,7900
PAY008002,C013,06-09-2025,11500
PAY008003,C018,06-09-2025,9700
PAY008004,C019,06-09-2025,6100
PAY008005,C020,06-09-2025,5300
PAY008006,C023,06-09-2025,8800
PAY008007,C033,06-09-2025,700
PAY008008,C035,06-09-2025,12700
PAY008009,C037,06-09-2025,6200
PAY008010,C043,06-09-2025,2400
PAY008011,C047,06-09-2025,13500
PAY008012,C049,06-09-2025,9100
PAY008013,C051,06-09-2025,9700
PAY008014,C054,06-09-2025,1200
PAY008015,C006,07-09-2025,2900
PAY008016,C010,07-09-2025,12900
PAY008017,C015,07-09-2025,11700
PAY008018,C038,07-09-2025,10100
PAY008019,C041,07-09-2025,13800
PAY008020,C043,07-09-2025,12700
PAY008021,C058,07-09-2025,6000
PAY008022,C059,07-09-2025,5900
PAY008282,C032 ,05-10-2025,9300
PAY008023,C061,07-09-2025,8000
PAY004246,C019,04-09-2024,-19100
PAY008024,C002,08-09-2025,1000
PAY008025,C003,08-09-2025,700
PAY008026,C005,08-09-2025,5000
PAY008027,C012,08-09-2025,9900
PAY008028,C013,08-09-2025,7500
PAY008029,C014,08-09-2025,8600
PAY008030,C031,08-09-2025,1800
PAY008031,C033,08-09-2025,11200
PAY008032,C056,08-09-2025,4400
PAY008033,C058,08-09-2025,12500
PAY008034,C001,09-09-2025,8500
PAY008035,C008,09-09-2025,6400
PAY008036,C012,09-09-2025,2100
PAY008037,C014,09-09-2025,9600
PAY008038,C019,09-09-2025,10200
PAY008039,C044,09-09-2025,5800
PAY008040,C004,10-09-2025,1300
PAY008041,C011,10-09-2025,1200
PAY008042,C017,10-09-2025,6800
PAY008043,C027,10-09-2025,13000
PAY008044,C001,11-09-2025,4200
PAY008045,C002,11-09-2025,9600
PAY008703,C015,21-11-2025,3900
PAY008046,C003,11-09-2025,10800
PAY008047,C004,11-09-2025,13600
PAY008048,C007,11-09-2025,7800
PAY008049,C008,11-09-2025,5500
PAY001200,,16-10-2023,8800
PAY008050,C011,11-09-2025,6100
PAY008051,C012,11-09-2025,8500
PAY008052,C014,11-09-2025,11000
PAY008053,C016,11-09-2025,12300
PAY008054,C022,11-09-2025,8500
PAY008055,C028,11-09-2025,8100
PAY008056,C030,11-09-2025,12800
PAY008057,C056,11-09-2025,6900
PAY008058,C002,12-09-2025,6300
PAY008059,C007,12-09-2025,600
PAY008060,C008,12-09-2025,10800
PAY008061,C009,12-09-2025,3900
PAY004085,C035,,2000
PAY008062,C010,12-09-2025,2500
PAY008063,C013,12-09-2025,7700
PAY008064,C018,12-09-2025,13400
PAY008065,C025,12-09-2025,1700
PAY008066,C026,12-09-2025,12500
PAY008067,C027,12-09-2025,9300
PAY008068,C001,13-09-2025,5000
PAY008069,C004,13-09-2025,3200
PAY008070,C006,13-09-2025,9100
PAY008071,C028,13-09-2025,6600
PAY008072,C029,13-09-2025,1000
PAY008073,C032,13-09-2025,3600
PAY008074,C001,14-09-2025,9000
PAY008075,C003,14-09-2025,7100
PAY008076,C006,14-09-2025,6800
PAY008077,C007,14-09-2025,9900
PAY008078,C009,14-09-2025,11100
PAY008079,C010,14-09-2025,1100
PAY008080,C011,14-09-2025,1100
PAY008081,C012,14-09-2025,1200
PAY008082,C014,14-09-2025,5100
PAY008083,C019,14-09-2025,5100
PAY008084,C021,14-09-2025,4900
PAY008085,C023,14-09-2025,10100
PAY008086,C024,14-09-2025,11400
PAY008087,C034,14-09-2025,13500
PAY008088,C005,15-09-2025,12700
PAY008089,C008,15-09-2025,1200
PAY008090,C015,15-09-2025,10800
PAY008091,C019,15-09-2025,4000
PAY008092,C021,15-09-2025,10500
PAY008093,C063,15-09-2025,400
PAY008094,C002,16-09-2025,1900
PAY008095,C012,16-09-2025,9000
PAY008096,C015,16-09-2025,11000
PAY008097,C032,16-09-2025,7500
PAY008098,C036,16-09-2025,2900
PAY008099,C003,17-09-2025,2700
PAY008100,C004,17-09-2025,11100
PAY008101,C007,17-09-2025,3400
PAY008102,C008,17-09-2025,5200
PAY008103,C009,17-09-2025,11600
PAY008104,C009,17-09-2025,8900
PAY008105,C010,17-09-2025,9000
PAY008106,C011,17-09-2025,3800
PAY008107,C012,17-09-2025,13100
PAY008108,C013,17-09-2025,13900
PAY008109,C031,17-09-2025,8600
PAY008110,C035,17-09-2025,5500
PAY008111,C054,17-09-2025,1100
PAY001772,C013,23-12-2023,
PAY008112,C055,17-09-2025,8500
PAY008113,C060,17-09-2025,2700
PAY008114,C003,18-09-2025,5500
PAY008115,C004,18-09-2025,13200
PAY008116,C020,18-09-2025,6200
PAY008117,C033,18-09-2025,2400
PAY008118,C037,18-09-2025,7800
PAY008119,C054,18-09-2025,2600
PAY008120,C060,18-09-2025,8600
PAY008121,C007,19-09-2025,5000
PAY004399,C014,20-09-2024,9300
PAY008122,C008,19-09-2025,2500
PAY008123,C010,19-09-2025,400
PAY008124,C011,19-09-2025,2300
PAY008125,C013,19-09-2025,3900
PAY008126,C015,19-09-2025,700
PAY008127,C040,19-09-2025,1000
PAY008128,C046,19-09-2025,9100
PAY008129,C055,19-09-2025,3100
PAY008130,C062,19-09-2025,5400
PAY008131,C005,20-09-2025,3800
PAY008132,C009,20-09-2025,6400
PAY008133,C010,20-09-2025,1100
PAY008134,C011,20-09-2025,9000
PAY008135,C012,20-09-2025,7800
PAY008136,C013,20-09-2025,2600
PAY008137,C016,20-09-2025,7700
PAY008138,C018,20-09-2025,2400
PAY008139,C033,20-09-2025,11800
PAY008140,C041,20-09-2025,3600
PAY008141,C052,20-09-2025,4000
PAY008142,C062,20-09-2025,1200
PAY008143,C065,20-09-2025,1100
PAY008144,C001,21-09-2025,9400
PAY008456,C064,23-10-2025,-3500
PAY008145,C003,21-09-2025,11600
PAY008146,C006,21-09-2025,13900
PAY008147,C012,21-09-2025,7800
PAY008148,C016,21-09-2025,5600
PAY008149,C020,21-09-2025,5000
PAY008150,C037,21-09-2025,13400
PAY008151,C038,21-09-2025,800
PAY008152,C047,21-09-2025,2500
PAY008153,C065,21-09-2025,1300
PAY008154,C002,22-09-2025,7000
PAY008155,C004,22-09-2025,4100
PAY008156,C005,22-09-2025,600
PAY008157,C006,22-09-2025,2500
PAY008158,C007,22-09-2025,10000
PAY008159,C009,22-09-2025,9200
PAY008160,C010,22-09-2025,2300
PAY008161,C012,22-09-2025,9200
PAY008162,C014,22-09-2025,8400
PAY008163,C017,22-09-2025,12200
PAY008164,C022,22-09-2025,12900
PAY008165,C027,22-09-2025,4700
PAY008166,C004,23-09-2025,2100
PAY008167,C015,23-09-2025,10900
PAY008168,C019,23-09-2025,1200
PAY008169,C028,23-09-2025,8100
PAY008170,C029,23-09-2025,8400
PAY008171,C030,23-09-2025,10200
PAY008172,C034,23-09-2025,9700
PAY008173,C056,23-09-2025,6900
PAY008174,C004,24-09-2025,2400
PAY008175,C005,24-09-2025,13400
PAY008176,C007,24-09-2025,13300
PAY008177,C015,24-09-2025,2800
PAY008178,C023,24-09-2025,11800
PAY008179,C025,24-09-2025,11900
PAY008180,C026,24-09-2025,1400
